time,raw_Fx,raw_Fy,raw_Fz,raw_Mx,raw_My,raw_Mz,filtered_Fx,filtered_Fy,filtered_Fz,filtered_Mx,filtered_My,filtered_Mz,offset_Fx,offset_Fy,offset_Fz,offset_Mx,offset_My,offset_Mz,target_Fx,target_Fy,target_Fz,target_Mx,target_My,target_Mz,velocity_Fx,velocity_Fy,velocity_Fz,velocity_Mx,velocity_My,velocity_Mz,ref_Fx,ref_Fy,ref_Fz,ref_Mx,ref_My,ref_Mz
2.087974548339843750e-01,-3.189149381745995382e-01,9.887279786010046145e-02,1.873553755380919783e-01,-2.697310419129528465e-03,4.129693268226279114e-03,-5.508353307411290554e-03,-2.465537216639859530e-01,8.970688170603337286e-02,1.974751236539142585e-01,-2.725333426578808657e-03,3.047985711237368497e-03,-5.231415123808206419e-03,-1.534128208157328681e-05,5.986022185555514973e-06,1.906393257657178634e-05,-5.008990109055190377e-08,4.342949819597882487e-08,-8.336576367593658737e-08,3.001192569618911787e-01,-2.378522404038808657e-01,2.300153138977178713e-01,-1.437137424217223367e-04,3.141426576505994106e+00,3.710895326694892978e-05,-1.091271905462154441e-04,4.249672651439643459e-05,1.832810124087198671e-04,-2.315646075127487474e-07,2.461379700608349126e-07,-4.443713365141900573e-07,3.001345982439727611e-01,-2.378582264260664103e-01,2.299962499651412862e-01,-1.436636525206317759e-04,3.141426533076495886e+00,3.719231903062486749e-05
2.188718318939208984e-01,-2.172928705438788854e-01,1.116428535543656370e-01,2.425039339744939626e-01,9.524513257945814090e-04,3.006102498111702138e-03,-6.417347413631801882e-03,-2.407015514399645784e-01,9.409407607569983401e-02,2.064808857180302215e-01,-1.989776476104130904e-03,3.039609068612235225e-03,-5.468601581772925858e-03,-1.644539241066211667e-05,6.416299895161678286e-06,2.090925363964011289e-05,-5.185188662995147572e-08,4.598249196380548715e-08,-8.792923918775124472e-08,3.001277559653822147e-01,-2.378410907920253947e-01,2.299570952226142329e-01,-1.436423748537645428e-04,3.141426596094759827e+00,3.708545767021845664e-05,-1.115139571183117856e-04,4.348440130581542073e-05,1.856723093467510489e-04,-1.749067955441972711e-07,2.540967782962035480e-07,-4.541649724511479805e-07,3.001442013577928503e-01,-2.378475070919205681e-01,2.299361859689745824e-01,-1.435905229671346030e-04,3.141426550112267790e+00,3.717338690940621114e-05
2.289447784423828125e-01,-2.013571885668120620e-01,7.088097835029569596e-03,1.431476327384062670e-02,-4.995452602620252362e-03,2.311833460763608808e-03,-5.651924091617675262e-03,-2.328326788653340973e-01,7.669288042756577939e-02,1.680476612291923189e-01,-2.590911701407355369e-03,2.894053947042510115e-03,-5.505266083741876260e-03,-1.756175679928309602e-05,6.839213821814703121e-06,2.273938417103272405e-05,-5.381305051711218120e-08,4.844824352801679394e-08,-9.251939493434487451e-08,3.001362413512191907e-01,-2.378299500660450982e-01,2.298988698857678536e-01,-1.435712168481876791e-04,3.141426615593863936e+00,3.706193808152033698e-05,-1.117255783112762458e-04,4.124345446905251756e-05,1.804963663594858132e-04,-1.952986573315528696e-07,2.452911176833618000e-07,-4.567663732078734841e-07,3.001538031080184799e-01,-2.378367892798669003e-01,2.298761305015968315e-01,-1.435174037976705546e-04,3.141426567145620297e+00,3.715445747645468484e-05
2.390191555023193359e-01,-2.617613254862727334e-01,4.202530102762534747e-02,2.988780661776496705e-01,3.649958223620022261e-03,1.408962334083202223e-03,-5.554141027583000406e-03,-2.386184081895218467e-01,6.975936454757769578e-02,1.942137422188837947e-01,-1.342737716401880190e-03,2.597035624450648450e-03,-5.515041072510102130e-03,-1.868446447021787770e-05,7.237378353774204294e-06,2.454626085020873434e-05,-5.499910983701914510e-08,5.067072845775970311e-08,-9.709419784861027714e-08,3.001447217573683379e-01,-2.378188325673672721e-01,2.298406127662803444e-01,-1.434992733540103827e-04,3.141426634852120259e+00,3.703843115738742820e-05,-1.127287277067428689e-04,3.856468912378833937e-05,1.808373277968217672e-04,-1.174412971213133603e-07,2.209693992398916319e-07,-4.552077695652357444e-07,3.001634062218385690e-01,-2.378260699457210581e-01,2.298160665054301277e-01,-1.434442742441733546e-04,3.141426584181391757e+00,3.713552535523603526e-05
2.490944862365722656e-01,-1.629218242398446370e-01,5.333869869790280882e-02,2.556861528062867039e-01,-2.205901195709820874e-03,3.982593063724669188e-03,-6.865044983193009480e-03,-2.234790913995864103e-01,6.647523137764271839e-02,2.065082243363643988e-01,-1.515370412263468414e-03,2.874147112305452771e-03,-5.785041854646683600e-03,-1.980162147287763819e-05,7.610408491660203318e-06,2.636689592685462127e-05,-5.603255807116255416e-08,5.298164060733169763e-08,-1.018129334981411831e-07,3.001532086232487351e-01,-2.378077391883554326e-01,2.297823637193309732e-01,-1.434271703260585492e-04,3.141426654200416557e+00,3.701477850834115484e-05,-1.108137993843123092e-04,3.619593949588105654e-05,1.831808096545526493e-04,-1.027247353407995306e-07,2.300163417568756133e-07,-4.696487832648418504e-07,3.001730102447215942e-01,-2.378153495968470810e-01,2.297559968234041128e-01,-1.433711377679873868e-04,3.141426601218776149e+00,3.711659144183929897e-05
2.591631412506103516e-01,-2.763041493746783983e-01,7.908686208796782136e-02,3.277189711501314329e-01,-3.963399463812215459e-03,4.605943217431735306e-03,-5.619312668830571227e-03,-2.340441029946048190e-01,6.899755751970773621e-02,2.307503736991178278e-01,-2.004976222573217996e-03,3.220506333330709105e-03,-5.751896017483461125e-03,-2.091180684665135722e-05,7.965978610038508407e-06,2.823061945033785222e-05,-5.733566653246984263e-08,5.553767054814745038e-08,-1.065263842862211816e-07,3.001616960973172432e-01,-2.377966703724599118e-01,2.297241975618435350e-01,-1.433553854171552887e-04,3.141426673782542256e+00,3.699114368940292443e-05,-1.111795651317415477e-04,3.499372493971213024e-05,1.893270526660566677e-04,-1.298685017476896934e-07,2.545218337301014889e-07,-4.690108755130393726e-07,3.001826079041639006e-01,-2.378046363510699368e-01,2.296959669423931927e-01,-1.432980497506228202e-04,3.141426618244871793e+00,3.709767007368914253e-05
2.692399024963378906e-01,-1.923904179996135111e-01,7.294759382091006716e-02,1.776726419554752745e-01,1.264886483974648991e-03,5.384513634120518741e-03,-8.031671754715379377e-03,-2.257133659956065963e-01,6.978756477994821350e-02,2.201348273503893338e-01,-1.351003681263644816e-03,3.653307793488671205e-03,-6.207851164929845296e-03,-2.201718685285845861e-05,8.312182787945130520e-06,3.013922409363803544e-05,-5.828569680389487511e-08,5.844620083410590457e-08,-1.115095744404396233e-07,3.001701961037885336e-01,-2.377856022973158789e-01,2.296660279556718975e-01,-1.432831885872076078e-04,3.141426693730875908e+00,3.696722389758484625e-05,-1.099604852978604481e-04,3.428910300026715921e-05,1.922636790926675690e-04,-9.426900944187087175e-08,2.896767802495417327e-07,-4.960571909866935732e-07,3.001922132906413854e-01,-2.377939144801038129e-01,2.296358887315782527e-01,-1.432249028904037009e-04,3.141426635284675140e+00,3.707873347202528296e-05
2.793140411376953125e-01,-2.459375612576848169e-01,1.191823730837348605e-01,3.065537575848260032e-01,-4.730058549319721313e-03,2.015519621013483597e-03,-4.970994863327019529e-03,-2.297582050480222737e-01,7.966652644070554290e-02,2.374186133972766566e-01,-2.026814654874860115e-03,3.325750158993633944e-03,-5.960479904609280143e-03,-2.311559606682513137e-05,8.661122168168202868e-06,3.208973387847742151e-05,-5.956015869711365707e-08,6.123474672178833676e-08,-1.163852788769315118e-07,3.001787005811288878e-01,-2.377745342774718329e-01,2.296079158907548545e-01,-1.432113352262757966e-04,3.141426713554789973e+00,3.694341651997422055e-05,-1.097190985433193084e-04,3.541626371103197572e-05,1.976262071355401465e-04,-1.270599600235625918e-07,2.773851195380261168e-07,-4.850792273558286431e-07,3.002018161771957128e-01,-2.377831953996399905e-01,2.295758261568763836e-01,-1.431517750675786928e-04,3.141426652320043367e+00,3.705980179885115506e-05
2.893881797790527344e-01,-2.479902459657812863e-01,1.444030539776235966e-01,1.835670709643441034e-01,-7.884163445292127412e-03,4.207051094984960715e-03,-4.008885158839646523e-03,-2.334046132315740762e-01,9.261383194808915642e-02,2.266483049106901571e-01,-3.198284412958313835e-03,3.502010346191899645e-03,-5.570160955455353939e-03,-2.421474185683047495e-05,9.030586880883244703e-06,3.407783729978525709e-05,-6.171447597647367192e-08,6.408098960143280904e-08,-1.209324045656304938e-07,3.001872043218932196e-01,-2.377634457322952977e-01,2.295498414194742653e-01,-1.431403617207301527e-04,3.141426733436401442e+00,3.691993772111139613e-05,-1.100677027465520193e-04,3.827609919675021731e-05,1.998856104888880811e-04,-2.150205596728426783e-07,2.832612873993485788e-07,-4.522211767024292161e-07,3.002114190637500402e-01,-2.377724763191761681e-01,2.295157635821744868e-01,-1.430786472447536848e-04,3.141426669355412038e+00,3.704087012567702715e-05
2.994625568389892578e-01,-1.791721776828957557e-01,1.000017380774712306e-01,2.372770667580411941e-01,1.017170093399928817e-03,5.574615988245785331e-03,-7.528419639824384182e-03,-2.225581261218384510e-01,9.409141317396557680e-02,2.287740572801603700e-01,-2.355193511686665478e-03,3.916531474602676609e-03,-5.961812692329159641e-03,-2.530673209753234767e-05,9.424750424154394314e-06,3.608747498968927929e-05,-6.358701359541122871e-08,6.720354874252522710e-08,-1.256002134380093842e-07,3.001957154454725774e-01,-2.377523322346061785e-01,2.294917870609974597e-01,-1.430691047048518938e-04,3.141426753594732446e+00,3.689633779102036165e-05,-1.084235054314517391e-04,4.040525424020792380e-05,2.019395747051260643e-04,-1.861135499639184647e-07,3.109181801444671301e-07,-4.645656978539288990e-07,3.002210221775701293e-01,-2.377617569850303259e-01,2.294556995860077830e-01,-1.430055176912564847e-04,3.141426686391183498e+00,3.702193800445837080e-05
3.095319271087646484e-01,-1.314403607527950546e-01,6.110508039398003521e-02,2.133879280577458959e-01,-7.569060431096836898e-03,1.399890274593820977e-03,-4.614910663715694229e-03,-2.043345730480297662e-01,8.749414661796847681e-02,2.256968314356775085e-01,-3.397966895568699588e-03,3.413203234600905613e-03,-5.692432286606466732e-03,-2.636866070633903767e-05,9.830476905777620842e-06,3.811190218597143234e-05,-6.604418644043465184e-08,7.006281922821193319e-08,-1.300989918154196920e-07,3.002042518581033437e-01,-2.377412125013013133e-01,2.294337773427883587e-01,-1.429984686683157739e-04,3.141426773481307499e+00,3.687291630035923943e-05,-1.042291502180831383e-04,4.071228917500149591e-05,2.028805072663368277e-04,-2.449399788550185567e-07,2.843163039619052033e-07,-4.475278808756725312e-07,3.002306205188096655e-01,-2.377510429782070944e-01,2.293956654406023865e-01,-1.429324244818753423e-04,3.141426703418488398e+00,3.700301529217465610e-05
3.196079730987548828e-01,-8.182157905923150010e-02,6.878527528901903776e-02,-4.050851824591622519e-02,2.742334865249664803e-03,6.972309163167081728e-03,-6.359147700874361042e-03,-1.798319742502701157e-01,8.375237235217859733e-02,1.724557614993587618e-01,-2.169906543405026797e-03,4.125024420314140836e-03,-5.825775369460045941e-03,-2.737400597126154317e-05,1.023526199359761621e-05,4.009404323516420029e-05,-6.786444704815350372e-08,7.328776373305958342e-08,-1.345997337434570026e-07,3.002128512175186725e-01,-2.377300866062934670e-01,2.293756855374170789e-01,-1.429271472607209468e-04,3.141426793744846346e+00,3.684948030090089773e-05,-9.729401248807145665e-05,4.026803561715102813e-05,1.938177834522112459e-04,-1.806487873589989932e-07,3.211744797680898521e-07,-4.478522633044575029e-07,3.002402252234899205e-01,-2.377403218682870578e-01,2.293355914941819229e-01,-1.428592828136727988e-04,3.141426720457082489e+00,3.698408003464435478e-05
3.296809196472167969e-01,-1.149100101104068572e-01,4.921431198758103448e-02,1.920875226902788724e-01,6.923310860425683838e-04,2.350077689498466030e-03,-5.608541882917500269e-03,-1.668475814222974696e-01,7.684476027925908614e-02,1.763821137375428116e-01,-1.597459017515507999e-03,3.770035074151006221e-03,-5.782328672151537327e-03,-2.831034745445599955e-05,1.063013081287657624e-05,4.199680852753891549e-05,-6.907762134646109879e-08,7.637805502777211765e-08,-1.390427349587253034e-07,3.002215166262611201e-01,-2.377189739254205181e-01,2.293175328353317111e-01,-1.428552412655552232e-04,3.141426813868489987e+00,3.682610786673410231e-05,-9.042506871869593788e-05,3.879884063076949265e-05,1.869337821646161097e-04,-1.202692511526605235e-07,3.073995120869328340e-07,-4.420612925316423510e-07,3.002498269737155501e-01,-2.377296040562333901e-01,2.292755360268041720e-01,-1.427861636442087504e-04,3.141426737490434995e+00,3.696515060169282849e-05
3.397576808929443359e-01,-6.116217084235638091e-02,1.386384197100483384e-01,8.763032459791526840e-02,-3.103745102373149222e-03,9.779135825881139082e-03,-5.799537614204376169e-03,-1.457104993063092491e-01,8.920349216541693937e-02,1.586317559096173113e-01,-1.898716234487036287e-03,4.971855224497032794e-03,-5.785770460562105789e-03,-2.917108717750555635e-05,1.102359635273228127e-05,4.381967640914661145e-05,-7.028179896428320711e-08,8.020108972641774177e-08,-1.434391757692957220e-07,3.002302612730155529e-01,-2.377078585889144946e-01,2.292592774923983556e-01,-1.427832985829539123e-04,3.141426834731328110e+00,3.680277482425968206e-05,-8.226281499023753419e-05,3.981831786227510634e-05,1.779111969397567639e-04,-1.198192945988833462e-07,3.809606088882202683e-07,-4.374369306468688567e-07,3.002594323601930348e-01,-2.377188821852672385e-01,2.292154578159892042e-01,-1.427130167839896311e-04,3.141426754530238341e+00,3.694621400002897569e-05
3.498303890228271484e-01,-1.932035290417822571e-01,1.043390410467178453e-01,1.016959780772565963e-01,2.051191454008140930e-03,3.632216952230776612e-03,-4.810764404682976725e-03,-1.552091052534038673e-01,9.223060194167712056e-02,1.472446003431451822e-01,-1.108734696788000887e-03,4.703927570043782251e-03,-5.590769249386280497e-03,-2.997256010490654727e-05,1.142795152157343824e-05,4.554926447325481338e-05,-7.095113122319769131e-08,8.406573301011024226e-08,-1.476612899034280078e-07,3.002390613230480620e-01,-2.376967366753740540e-01,2.292009530345495150e-01,-1.427108504764209988e-04,3.141426855628920656e+00,3.677962372521853594e-05,-7.828819930929975675e-05,4.096775189681523888e-05,1.682991048202391135e-04,-6.620408036688980726e-08,3.845812597656071218e-07,-4.199951874063761398e-07,3.002690338831529582e-01,-2.377081646268956183e-01,2.291554037700762603e-01,-1.426398993451978017e-04,3.141426771563187614e+00,3.692728501512196430e-05
3.598997592926025391e-01,-2.260446101074206349e-01,4.606212505310631339e-02,2.488997592955637106e-01,-6.159313994471083201e-03,5.551278792342271423e-03,-7.527430761424419928e-03,-1.693762062242072375e-01,8.299690656396296884e-02,1.675756321336288879e-01,-2.118850556324617263e-03,4.873397814503480086e-03,-5.978101551793908730e-03,-3.075340075215339465e-05,1.183347371239656114e-05,4.720998111443854727e-05,-7.210902208840893261e-08,8.802944296478985211e-08,-1.520547638155344203e-07,3.002478788236403462e-01,-2.376856171463599954e-01,2.291425796057853237e-01,-1.426389151579050493e-04,3.141426876619935804e+00,3.675630753902271600e-05,-7.789348341030373783e-05,4.018310783275652273e-05,1.639615735426731640e-04,-1.155837192606994541e-07,3.944856535045862498e-07,-4.373046713231815382e-07,3.002786322243924944e-01,-2.376974506200723869e-01,2.290953696246708915e-01,-1.425668061358166322e-04,3.141426788590492958e+00,3.690836230283824960e-05
3.699731826782226562e-01,-1.949255199460426247e-01,9.664739310347341891e-03,2.362127738019796641e-01,-3.115634827399679091e-03,6.946943413024517927e-03,-5.443123262121192171e-03,-1.744860689685743260e-01,6.833047311323983686e-02,1.813030604672990487e-01,-2.318207410539629715e-03,5.288106934207687654e-03,-5.871105893859365592e-03,-3.153514218272376738e-05,1.221944783022287250e-05,4.884347095092994633e-05,-7.355638408373220157e-08,9.227559045867073006e-08,-1.564055672933215229e-07,3.002566992869668550e-01,-2.376745128528244266e-01,2.290841547853144089e-01,-1.425672398890919543e-04,3.141426897900242210e+00,3.673302640650435893e-05,-7.840665673779192350e-05,3.720733906587439472e-05,1.627496151841037822e-04,-1.442337539975188559e-07,4.227260552097091687e-07,-4.328973647570294352e-07,3.002882344291495920e-01,-2.376867323006546517e-01,2.290353113143634711e-01,-1.424936835050082270e-04,3.141426805624651930e+00,3.688943197379767995e-05
3.800477981567382812e-01,-1.568697211944514724e-01,1.160358817729644221e-01,1.392341510302597674e-01,-8.615513139879032826e-04,8.020272240563728824e-03,-4.983379905056301191e-03,-1.709627994137497553e-01,7.787155484518476500e-02,1.728892785798912257e-01,-2.026876191229284516e-03,5.834539995478896929e-03,-5.693560696098753579e-03,-3.231766736002219983e-05,1.258913112540614258e-05,5.045733306520498165e-05,-7.489588597673458028e-08,9.695101372981306345e-08,-1.605946793495833782e-07,3.002655201028754384e-01,-2.376634235817013940e-01,2.290257032297971784e-01,-1.424954481068155666e-04,3.141426919611840507e+00,3.670990472518492330e-05,-7.810554379146205360e-05,3.675385091074713533e-05,1.600849657587460396e-04,-1.332062535612202607e-07,4.655498295289045229e-07,-4.167206889877447566e-07,3.002978377702354429e-01,-2.376760127128267897e-01,2.289752458967319604e-01,-1.424205522208388350e-04,3.141426822660826623e+00,3.687049940453450869e-05
3.901193141937255859e-01,-3.108919737296016450e-01,1.117595253156889873e-01,2.362538368867265759e-01,-7.094304053767962366e-03,5.264204269566561539e-03,-5.128968092923257872e-03,-1.989486342769201388e-01,8.464914893928561501e-02,1.855621902412583069e-01,-3.040361763737020346e-03,5.720472850296430371e-03,-5.580642175463655132e-03,-3.312199269218069162e-05,1.296087935559892984e-05,5.205816205016324113e-05,-7.686368975307848049e-08,1.016622366990532836e-07,-1.646269207418844577e-07,3.002743161641744374e-01,-2.376523355435097018e-01,2.289672571201933071e-01,-1.424243071251610139e-04,3.141426941353997027e+00,3.668694573910821630e-05,-8.245064374561581269e-05,3.753631757786060304e-05,1.600550471176377383e-04,-1.962764565322029403e-07,4.688182176764876041e-07,-4.011153958786678335e-07,3.003074381568666129e-01,-2.376652964228652964e-01,2.289151989581431346e-01,-1.423474434354079382e-04,3.141426839691760176e+00,3.685157265985009891e-05
4.002058506011962891e-01,-1.354784451014489077e-01,1.139818713669638051e-01,1.499559432187490549e-01,3.032926630175468690e-03,4.287418304867026027e-03,-6.388040202110163018e-03,-1.862545964418259037e-01,9.051569342482125580e-02,1.784409408367564620e-01,-1.825704084954522625e-03,5.433861941210549502e-03,-5.742121780792956535e-03,-3.395059228940381377e-05,1.334407258437663101e-05,5.365130061900404010e-05,-7.822089428782261147e-08,1.061624284081645561e-07,-1.686877140227738072e-07,3.002831022689500529e-01,-2.376412200783515616e-01,2.289087137678894046e-01,-1.423524465119167370e-04,3.141426962910522036e+00,3.666392997433812228e-05,-8.320401422003069589e-05,3.899660370282348075e-05,1.585948688828229159e-04,-1.345913929030443606e-07,4.476377363592816736e-07,-4.040945528019036233e-07,3.003170528612394419e-01,-2.376545641509359430e-01,2.288550624672703870e-01,-1.422742256176289227e-04,3.141426856748093410e+00,3.683261768836089802e-05
4.102935791015625000e-01,-2.009387213682739814e-01,1.304429369915260928e-01,2.263440114642271683e-01,-3.189442271359769522e-03,3.017249658925817181e-03,-4.576165173330572211e-03,-1.891914214271155081e-01,9.850114213816223152e-02,1.880215549622506199e-01,-2.098451722235572005e-03,4.950539484753603038e-03,-5.508930459300480018e-03,-3.478761826679599287e-05,1.374615456413526240e-05,5.523943428604139122e-05,-7.954483371243872864e-08,1.102406828044756815e-07,-1.725763613226301997e-07,3.002918810836741059e-01,-2.376300844560323144e-01,2.288501583033595299e-01,-1.422805439802013786e-04,3.141426984047124726e+00,3.664108411532646326e-05,-8.412442739764498150e-05,4.125923392772686563e-05,1.589920032801711092e-04,-1.317182834953659470e-07,4.054968012177684260e-07,-3.868145100960180758e-07,3.003266687019409131e-01,-2.376438306105964626e-01,2.287949188690734936e-01,-1.422009991464889475e-04,3.141426873806441922e+00,3.681366047664909552e-05
4.203824996948242188e-01,-1.950129048543005061e-01,1.589916482910507800e-01,4.464328391586444567e-02,-4.313402932302525146e-03,3.530175416960790527e-03,-6.157796668298023794e-03,-1.903557181125525022e-01,1.105992433687399412e-01,1.593459007529733906e-01,-2.541441964248962546e-03,4.666466671195040709e-03,-5.638703701099988946e-03,-3.563288344905863269e-05,1.417734602169692659e-05,5.680356586923177362e-05,-8.114498041946112796e-08,1.139624386042298534e-07,-1.764678481813862494e-07,3.003006527955220384e-01,-2.376189184558251399e-01,2.287915717294217166e-01,-1.422089090024074754e-04,3.141427004829245639e+00,3.661823317653329913e-05,-8.486400180283047397e-05,4.473554471381873315e-05,1.539759823790035455e-04,-1.594297430548494991e-07,3.700730362211769581e-07,-3.872285260647799752e-07,3.003362856789710822e-01,-2.376330958018468276e-01,2.287347681635524821e-01,-1.421277640219880127e-04,3.141426890866807042e+00,3.679470102471468464e-05
4.304566383361816406e-01,-1.478599219282581978e-01,1.088664117824676009e-01,1.831490408616596177e-01,-4.726060701049169047e-03,1.140846524569499648e-03,-5.875393898768297221e-03,-1.818565588756936580e-01,1.102526770514854759e-01,1.641065287747106582e-01,-2.978365711609003673e-03,3.961342641869932714e-03,-5.686041740633650948e-03,-3.647639130499481656e-05,1.463668298930126421e-05,5.832596936209464395e-05,-8.311741197474120095e-08,1.170724580317591544e-07,-1.803663165020506653e-07,3.003094121742204137e-01,-2.376077400383937444e-01,2.287330315582126739e-01,-1.421377536111377387e-04,3.141427024974633220e+00,3.659540303503850062e-05,-8.388945316730838904e-05,4.697209012195832764e-05,1.505924587033986265e-04,-1.965441003879278897e-07,3.090112434380304839e-07,-3.879253229112484518e-07,3.003458885655254096e-01,-2.376223767213830329e-01,2.286747055888505853e-01,-1.420546361991630046e-04,3.141426907902175270e+00,3.677576935154054996e-05
4.405446052551269531e-01,-2.504503934321594127e-01,1.461460668263397933e-01,2.544396082044182439e-01,-3.563005334372642153e-03,1.259056069385362624e-03,-6.113472093875613883e-03,-1.955753257869868311e-01,1.174313550064563505e-01,1.821731446606521809e-01,-3.095293636161731629e-03,3.420885327373018696e-03,-5.771527811282043535e-03,-3.732357044291338666e-05,1.512056065825863381e-05,5.983391988978928848e-05,-8.527819845444982035e-08,1.195988524066777798e-07,-1.842980309015187419e-07,3.003181810630497495e-01,-2.375965223667032555e-01,2.286743944890786695e-01,-1.420666861958052739e-04,3.141427044559780057e+00,3.657251366088271006e-05,-8.542748569955968020e-05,4.961561691313605936e-05,1.509601136302203366e-04,-2.151489829560175306e-07,2.509595395141757737e-07,-3.912530473238254087e-07,3.003555046334926426e-01,-2.376116429273615049e-01,2.286145605691888849e-01,-1.419814079973508376e-04,3.141426924960927458e+00,3.675681169178422579e-05
4.506187438964843750e-01,-1.985558164469462539e-01,1.189245366784030672e-01,2.519321577447353744e-01,-5.072899736869388929e-03,6.915857864744530403e-03,-5.947878036148975499e-03,-1.961714239189787379e-01,1.177299913408457049e-01,1.961249472774688196e-01,-3.490814856303263609e-03,4.119879834847321384e-03,-5.806797856255430101e-03,-3.818357271134741862e-05,1.562626735234805002e-05,6.135756291028997039e-05,-8.774965359068946383e-08,1.223797719267274230e-07,-1.882381463948462560e-07,3.003269239473356222e-01,-2.375852975795453570e-01,2.286158555573972739e-01,-1.419960298281165126e-04,3.141427064376067779e+00,3.654964187221524898e-05,-8.648641287831257841e-05,5.139615745644791862e-05,1.536528940705771747e-04,-2.461544450325993812e-07,2.769103862856588770e-07,-3.920703528259211764e-07,3.003651075200469700e-01,-2.376009238468977103e-01,2.285544979944869881e-01,-1.419082801745258295e-04,3.141426941996295685e+00,3.673788001861009789e-05
4.607055187225341797e-01,-1.675154160627029820e-01,2.317967211542727030e-02,1.151468882127930776e-01,-5.752657837333617803e-03,5.138473821329272127e-03,-5.357016893103286673e-03,-1.904402223477236200e-01,9.881992749576201662e-02,1.799293354645336851e-01,-3.943183452509334969e-03,4.323598632143712053e-03,-5.716841663625001589e-03,-3.904687778288421234e-05,1.612978155624099076e-05,6.288972540891781709e-05,-9.060885020700541526e-08,1.253641741547424434e-07,-1.920949636037175702e-07,3.003356755739026163e-01,-2.375740615397300970e-01,2.285572498075583159e-01,-1.419256694762816159e-04,3.141427084417206306e+00,3.652682963547264849e-05,-8.618070634410505059e-05,4.943160569305899641e-05,1.527830742625017782e-04,-2.847936823915623280e-07,2.971154022181825579e-07,-3.837135297407839694e-07,3.003747224516855052e-01,-2.375901913212863370e-01,2.284943600821494059e-01,-1.418350606260746220e-04,3.141426959053032153e+00,3.671892459907636854e-05
4.707927703857421875e-01,-2.570450086304781334e-01,1.000710608384225986e-01,5.570823252925156260e-02,-1.907635123005958257e-03,6.147489767796688112e-03,-4.477173470840111781e-03,-2.037611796042745338e-01,9.907015416429414134e-02,1.550851148774772537e-01,-3.536073786608659973e-03,4.688376859274307265e-03,-5.468908025068023801e-03,-3.991900575423341566e-05,1.661710912635208954e-05,6.439001956355327690e-05,-9.330710269586213253e-08,1.286386576820914303e-07,-1.957334010315590400e-07,3.003444188321012787e-01,-2.375628411791845807e-01,2.284986093464457246e-01,-1.418551447189748981e-04,3.141427104749232146e+00,3.650423488242205317e-05,-8.809969258055352003e-05,4.811507756109346219e-05,1.474297792892592630e-04,-2.683697017785239044e-07,3.260449911631020961e-07,-3.618833742095416761e-07,3.003843378378555085e-01,-2.375794582883109241e-01,2.284342193268821819e-01,-1.417618376162790308e-04,3.141426976110574643e+00,3.669996828345360940e-05
4.808783531188964844e-01,-2.240638648024324553e-01,1.450711125955690961e-01,1.933000668718993509e-01,-3.701395452774537600e-03,7.087673813703136184e-03,-8.753586885763265518e-03,-2.078217166439061403e-01,1.082703458505491489e-01,1.627281052763616953e-01,-3.569138119841836019e-03,5.168236250160072875e-03,-6.125843797207072665e-03,-4.081013284777069771e-05,1.710147125820236740e-05,6.584825877353130022e-05,-9.595465298522455564e-08,1.323069043520723057e-07,-1.997117379538736937e-07,3.003531415003175553e-01,-2.375516255598515147e-01,2.284399367806422554e-01,-1.417845813741740050e-04,3.141427125472199489e+00,3.648130336618861364e-05,-8.998265553209223847e-05,4.870878306148642361e-05,1.442984405035321492e-04,-2.634097149348950618e-07,3.653034427524099578e-07,-3.961219194241192458e-07,3.003939516331653459e-01,-2.375687270311097055e-01,2.283740885218687178e-01,-1.416886267211887830e-04,3.141426993165294945e+00,3.668101510414248844e-05
